date,ticker,open,high,low,close,volume
2021-01-04,PG,166.7392,167.0126,164.7871,165.2308,85707475
2021-01-04,UNH,522.0966,556.1432,517.5276,554.3185,10543838
2021-01-04,V,292.2553,296.0362,281.8942,281.9179,101705950
2021-01-04,XOM,34.6474,36.2529,34.3836,36.1808,44616889
2021-01-11,AAPL,164.4933,166.3812,162.8828,164.1336,24537282
2021-01-11,AMZN,1487.4959,1523.8609,1460.9252,1519.084,44944718
2021-01-11,BRK-B,257.8913,269.3974,257.7075,267.2841,72072881
2021-01-11,GOOGL,2654.0001,2673.4018,2573.1035,2576.4977,97393969
2021-01-11,HD,284.5357,286.5518,271.1774,283.0158,80880124
2021-01-11,JNJ,163.5691,163.9138,160.2313,160.646,23278783
2021-01-11,JPM,187.934,190.0661,187.4499,189.6248,30805483
2021-01-11,MA,370.386,378.7098,339.7155,347.6777,14355908
2021-01-11,META,340.7891,368.0036,340.1857,362.9457,28836121
2021-01-11,MSFT,208.5029,218.6003,204.4796,216.4606,59995703
2021-01-11,NVDA,245.519,252.4028,222.0186,241.495,105229718
2021-01-11,PG,163.3996,169.144,161.6031,166.8172,76349333
2021-01-11,UNH,554.4794,563.9444,553.6329,562.2084,13071811
2021-01-11,V,282.2071,283.375,275.6268,279.7655,98441893
2021-01-11,XOM,36.2756,39.6349,35.8998,39.1903,32533901
2021-01-18,AAPL,165.1817,169.4443,163.04,164.7464,25893706
2021-01-18,AMZN,1481.9369,1482.5385,1379.3354,1383.2809,31902379
2021-01-18,BRK-B,268.2479,277.642,259.808,275.47,47962248
2021-01-18,GOOGL,2547.9393,2633.361,2521.8845,2594.0725,100924646
2021-01-18,HD,281.599,283.946,269.237,269.7587,78648071
2021-01-18,JNJ,161.2118,166.0061,160.2753,163.7663,19423167
2021-01-18,JPM,190.6213,190.8075,187.9092,188.6507,35638533
2021-01-18,MA,347.1849,366.9298,346.4739,365.5837,30756925
2021-01-18,META,360.3345,362.3263,323.7121,324.7433,23175339
2021-01-18,MSFT,216.6432,225.0509,215.9368,223.7334,76869204
2021-01-18,NVDA,246.6258,252.4698,239.1586,248.7511,118189253
2021-01-18,PG,167.8376,169.6354,166.1158,168.422,50026672
2021-01-18,UNH,562.3401,596.0417,559.3506,592.2397,19753228
2021-01-18,V,280.8529,286.2351,271.7706,271.9105,42934124
2021-01-18,XOM,38.9911,40.2567,38.2273,39.8479,22516186
2021-01-25,AAPL,163.7804,169.1698,161.8116,164.4828,23354268
2021-01-25,AMZN,1393.1676,1542.8893,1370.3312,1519.6763,29350236
2021-01-25,BRK-B,274.8724,288.2669,270.9002,286.4369,73875598
2021-01-25,GOOGL,2563.1923,2614.9772,2556.1451,2614.156,87647176
2021-01-25,HD,271.2451,286.2479,270.1073,285.0777,50939558
2021-01-25,JNJ,164.2108,164.4125,163.2163,163.5815,22621813
2021-01-25,JPM,189.6546,193.9885,188.5108,192.581,15158387
2021-01-25,MA,365.0993,373.3216,364.5937,371.6334,20786560
2021-01-25,META,323.8735,327.8237,313.4008,315.4525,21318047
2021-01-25,MSFT,224.2588,233.9272,223.2581,226.2016,98902104
2021-01-25,NVDA,242.7167,246.7533,237.5392,242.5321,101650131
2021-01-25,PG,169.2653,169.9031,167.3125,169.325,55789598
2021-01-25,UNH,593.234,622.6494,591.708,622.184,19154644
2021-01-25,V,271.851,273.8866,259.343,260.1996,46906827
2021-01-25,XOM,40.335,40.3697,37.929,38.4001,54478705
2021-02-01,AAPL,163.3701,164.3863,157.7156,158.173,19203812
2021-02-01,AMZN,1517.9293,1534.1862,1514.4589,1533.9569,32883473
2021-02-01,BRK-B,285.6652,286.8379,282.9936,283.83,81654934
2021-02-01,GOOGL,2577.722,2616.779,2528.9254,2615.363,102961642
2021-02-01,HD,289.9919,301.3461,289.0116,297.3138,77080292
2021-02-01,JNJ,163.1719,165.848,162.0022,165.0451,19553819
2021-02-01,JPM,192.1242,195.1496,191.9128,194.4089,23358591
2021-02-01,MA,369.8795,380.4429,364.9265,378.2346,26062811
2021-02-01,META,316.1669,333.3432,312.0501,330.522,16118453
2021-02-01,MSFT,226.6588,228.5177,211.8424,212.9121,67102540
2021-02-01,NVDA,252.518,252.9246,236.9933,237.5193,74895485
2021-02-01,PG,170.165,172.0831,166.7188,168.4713,55721069
2021-02-01,UNH,624.1002,626.1853,622.1937,623.9121,12188351
2021-02-01,V,258.4642,275.7427,255.6694,268.865,80712980
2021-02-01,XOM,38.5815,39.1675,37.7556,38.3712,60513547
2021-02-08,AAPL,158.5242,162.2119,157.7265,162.07,17891087
2021-02-08,AMZN,1535.6611,1554.6008,1462.362,1495.3211,39752680
2021-02-08,BRK-B,285.0866,301.2706,284.1269,299.2159,84649294
2021-02-08,GOOGL,2613.1373,2669.1385,2596.1081,2655.5954,61693462
2021-02-08,HD,297.1351,299.7615,295.7597,299.0257,43169548
2021-02-08,JNJ,164.7469,165.2888,162.0997,163.0705,19113629
2021-02-08,JPM,194.2992,198.6077,188.6334,189.0489,27068650
2021-02-08,MA,377.5306,379.4149,371.8124,372.3404,27566911
2021-02-08,META,340.9684,356.5015,306.2815,328.7208,15130558
2021-02-08,MSFT,212.909,214.0172,205.2301,209.5522,113412940
2021-02-08,NVDA,236.5863,261.7133,234.6073,257.7932,41490737
2021-02-08,PG,168.3122,168.672,162.812,164.5345,58849979
2021-02-08,UNH,619.3041,682.4553,618.679,676.1303,20771148
2021-02-08,V,268.5534,272.4893,267.911,271.9776,95044971
2021-02-08,XOM,38.8465,40.3738,38.7081,40.3117,52199813
2021-02-15,AAPL,163.1319,167.8999,145.1773,149.2481,20879268
2021-02-15,AMZN,1506.7002,1520.2836,1439.6888,1463.7098,57829681
2021-02-15,BRK-B,299.288,308.3352,295.8447,302.4687,56249307
2021-02-15,GOOGL,2673.0962,2703.7714,2466.0162,2479.1734,67494740
2021-02-15,HD,299.723,300.0166,297.1453,299.5456,53709976
2021-02-15,JNJ,163.8775,164.2353,162.2508,162.5721,18356419
2021-02-15,JPM,187.5628,189.8597,182.2828,188.1874,23802572
2021-02-15,MA,373.7033,374.3304,371.9191,374.132,26596687
2021-02-15,META,326.309,349.033,325.8781,346.9313,36801638
2021-02-15,MSFT,209.4942,213.1979,201.8088,202.4798,44771721
2021-02-15,NVDA,262.545,265.5423,221.7074,226.9589,87736676
2021-02-15,PG,164.1342,167.0862,164.0875,167.0243,119891736
2021-02-15,UNH,677.1417,691.2502,676.3625,689.0026,16484771
2021-02-15,V,273.3628,291.4718,271.9838,290.0913,101295916
2021-02-15,XOM,39.8536,41.9225,39.7241,41.5479,26664755
2021-02-22,AAPL,150.4393,156.9986,149.8666,154.3034,22766718
2021-02-22,AMZN,1456.9707,1557.1304,1456.8252,1556.9388,39196322
2021-02-22,BRK-B,300.0704,312.4298,297.335,308.5416,69811438
2021-02-22,GOOGL,2462.252,2476.763,2319.744,2336.2285,62253020
2021-02-22,HD,299.1283,300.1187,295.2487,298.3716,59135713
2021-02-22,JNJ,163.2685,163.4213,160.5793,162.3254,15552987
2021-02-22,JPM,189.6809,191.6303,185.6216,185.7943,41877892
2021-02-22,MA,376.1941,377.7931,359.692,364.476,26451925
2021-02-22,META,347.3657,353.3516,336.8277,351.7174,14337626
2021-02-22,MSFT,202.2474,209.3213,201.9421,209.1711,113259135
2021-02-22,NVDA,226.3527,234.7673,225.9022,231.2767,58260552
2021-02-22,PG,167.0295,168.7049,156.9687,157.3443,78696757
2021-02-22,UNH,686.5408,689.3262,655.5356,656.3907,15706700
2021-02-22,V,289.186,293.5158,272.4335,276.6649,82781648
2021-02-22,XOM,42.15,44.9673,41.956,43.4433,56225011
2021-03-01,AAPL,154.1563,156.3339,153.5195,156.0775,25897090
2021-03-01,AMZN,1558.8477,1585.2568,1506.5703,1509.4322,52218418
2021-03-01,BRK-B,306.202,314.9323,305.8748,313.1738,51678249
2021-03-01,GOOGL,2321.5322,2363.0292,2295.7083,2361.755,66723900
2021-03-01,HD,299.4649,303.4877,298.903,303.2669,63562300
2021-03-01,JNJ,161.0646,165.4814,160.2303,165.1648,18714941
2021-03-01,JPM,185.179,194.8199,184.6277,192.5901,39124114
2021-03-01,MA,364.8411,378.5915,364.3494,377.7722,30603377
2021-03-01,META,347.4504,370.3699,343.2777,366.3466,30174622
2021-03-01,MSFT,211.1137,212.3334,198.1178,202.1306,77488119
2021-03-01,NVDA,232.9143,244.4575,201.496,208.3112,108605953
2021-03-01,PG,157.5852,157.7364,155.0631,155.3491,69395007
2021-03-01,UNH,657.8531,668.0875,615.9546,620.2071,12425719
2021-03-01,V,275.8597,276.7251,267.9002,269.3582,45100668
2021-03-01,XOM,43.1352,43.1483,39.7952,40.7277,52870840
2021-03-08,AAPL,157.6082,158.9013,148.4592,149.8185,23087145
2021-03-08,AMZN,1510.5119,1517.4239,1405.6802,1430.3783,44670034
2021-03-08,BRK-B,314.1467,323.0697,309.1174,320.1632,37705983
2021-03-08,GOOGL,2378.9596,2389.7649,2220.5386,2224.4215,97002522
2021-03-08,HD,303.8074,306.4716,296.24,298.9319,32524560
2021-03-08,JNJ,164.6813,167.337,164.2566,166.7805,21900449
2021-03-08,JPM,191.9864,209.6649,191.2632,207.9828,36634579
2021-03-08,MA,377.8928,378.433,369.9767,377.4399,21948976
2021-03-08,META,369.91,392.5392,368.89,386.5462,31083537
2021-03-08,MSFT,202.3911,206.9951,201.6819,205.5799,43034473
2021-03-08,NVDA,203.2493,232.9342,197.4136,231.0978,104359802
2021-03-08,PG,155.6643,156.1788,154.0431,155.4804,116032791
2021-03-08,UNH,622.2699,647.5811,614.7943,636.7847,21560019
2021-03-08,V,270.3386,272.7433,257.5987,258.3133,55233024
2021-03-08,XOM,40.9981,41.3129,39.0774,39.3887,29324538
2021-03-15,AAPL,151.1253,156.3319,149.7336,154.8803,11152767
2021-03-15,AMZN,1418.8081,1489.7856,1405.0821,1465.4856,23089014
2021-03-15,BRK-B,320.8446,322.0109,308.0936,312.9691,32699614
2021-03-15,GOOGL,2221.0148,2221.9712,2189.3865,2191.1284,99496729
2021-03-15,HD,297.5366,302.228,285.5085,289.8382,73704494
2021-03-15,JNJ,166.471,172.2774,165.7047,170.7961,20619269
2021-03-15,JPM,208.8181,212.8741,207.0081,212.159,41452565
2021-03-15,MA,375.8565,379.5092,374.6981,378.8564,33405374
2021-03-15,META,386.7939,421.9211,383.8803,420.7115,28021829
2021-03-15,MSFT,204.9815,206.5679,193.0449,195.7769,115304953
2021-03-15,NVDA,220.3818,222.1572,199.6862,208.2546,80647867
2021-03-15,PG,155.1258,161.447,154.0064,159.4201,74476853
2021-03-15,UNH,635.9697,636.8212,596.6291,602.2937,10216814
2021-03-15,V,256.4525,264.8245,254.095,261.5437,95130271
2021-03-15,XOM,38.9823,42.738,38.4181,42.1935,23530156
2021-03-22,AAPL,152.184,172.9606,151.1752,169.0334,9238141
2021-03-22,AMZN,1449.4058,1473.2179,1413.3006,1464.17,46995603
2021-03-22,BRK-B,314.9449,319.6909,310.7704,312.349,78566485
2021-03-22,GOOGL,2168.9067,2248.7359,2153.2234,2241.8265,45616495
2021-03-22,HD,288.3315,289.1552,278.7547,283.1051,80131526
2021-03-22,JNJ,169.8962,172.4866,169.8686,171.9879,14377503
2021-03-22,JPM,211.8706,212.9295,203.428,206.6479,33363819
2021-03-22,MA,380.872,389.3893,377.4602,389.0759,16768569
2021-03-22,META,435.9561,445.3022,425.0825,435.9014,18195513
2021-03-22,MSFT,195.5944,209.1914,193.4704,208.1517,80367699
2021-03-22,NVDA,210.2478,214.7551,197.6685,200.5378,78958878
2021-03-22,PG,159.1677,164.5844,158.6312,164.5122,53573719
2021-03-22,UNH,600.298,611.6605,563.8794,576.2823,9213591
2021-03-22,V,259.1223,260.9247,234.8863,239.8609,35654467
2021-03-22,XOM,42.284,44.3173,40.7621,44.2217,47999767
2021-03-29,AAPL,166.8701,182.6493,164.6117,177.7975,14460823
2021-03-29,AMZN,1469.5788,1480.9833,1339.5514,1366.5923,21128269
2021-03-29,BRK-B,313.4483,316.5227,304.1498,307.4757,56571259
2021-03-29,GOOGL,2269.7186,2277.4228,2203.5107,2248.4106,92921198
2021-03-29,HD,283.9682,291.9017,282.5605,291.6988,30942756
2021-03-29,JNJ,171.7807,174.1867,171.4323,173.0439,17967035
2021-03-29,JPM,207.6396,219.1149,205.7291,217.3771,21031062
2021-03-29,MA,391.2311,413.2932,384.1184,409.2028,13896523
2021-03-29,META,439.7092,495.5157,432.1297,473.3153,15064924
2021-03-29,MSFT,208.0755,210.8739,207.1883,209.3035,74880669
2021-03-29,NVDA,200.7492,212.9355,195.9716,211.9484,75972525
2021-03-29,PG,163.1754,163.682,159.0119,159.1912,69023714
2021-03-29,UNH,573.2503,610.9676,572.488,610.3977,21261144
2021-03-29,V,242.77,250.7334,242.7446,247.3876,49357255
2021-03-29,XOM,44.9824,45.4359,43.0109,43.0365,30073573
2021-04-05,AAPL,175.3195,188.4917,175.1628,181.5941,14135895
2021-04-05,AMZN,1349.8713,1366.5989,1331.9423,1364.3304,38354897
2021-04-05,BRK-B,308.2025,316.7663,306.7801,314.1009,52405692
2021-04-05,GOOGL,2258.5544,2419.8486,2245.4647,2399.4291,86828318
2021-04-05,HD,289.9051,305.2147,288.619,305.0351,39825172
2021-04-05,JNJ,175.0842,178.5231,172.0675,172.6552,9719789
2021-04-05,JPM,218.7776,220.8094,210.0769,211.5005,20523278
2021-04-05,MA,411.2237,412.842,387.669,390.7767,20758260
2021-04-05,META,467.8773,473.1589,422.0897,424.0345,17192902
2021-04-05,MSFT,209.8348,210.3313,208.5341,209.5345,41402536
2021-04-05,NVDA,215.9376,216.1341,203.0658,207.6014,46087394
2021-04-05,PG,159.9773,160.422,157.8793,158.8811,124009931
2021-04-05,UNH,609.4665,619.5539,599.3528,619.1557,7327182
2021-04-05,V,246.4454,253.9385,238.5213,246.1979,62967722
2021-04-05,XOM,42.7251,43.6129,42.1841,43.6098,36708776
2021-04-12,AAPL,181.7036,186.0374,181.4008,185.0149,9539228
2021-04-12,AMZN,1367.8078,1438.6783,1348.8258,1434.1515,54383662
2021-04-12,BRK-B,313.4246,314.9837,304.3489,305.9933,38234016
2021-04-12,GOOGL,2426.9243,2502.3668,2358.968,2400.1278,94871261
2021-04-12,HD,304.0984,309.6603,301.5434,307.2188,76888072
2021-04-12,JNJ,173.5005,173.5837,169.5607,170.0224,12103924
2021-04-12,JPM,210.731,211.1868,206.0408,206.9781,15391006
2021-04-12,MA,392.2724,394.1791,383.6874,387.3977,25936290
2021-04-12,META,427.7732,439.1485,419.7498,433.7825,35363022
2021-04-12,MSFT,209.0561,211.6859,199.1793,200.774,93026239
2021-04-12,NVDA,206.613,215.5139,199.9148,204.1443,104488777
2021-04-12,PG,159.2478,161.2588,158.7721,160.3063,105452592
2021-04-12,UNH,617.4138,624.7436,608.4232,612.3135,11974940
2021-04-12,V,243.5937,255.477,239.0488,250.5947,75576308
2021-04-12,XOM,43.5415,43.9756,43.4244,43.549,52802151
2021-04-19,AAPL,185.1846,186.3649,179.5866,180.1376,20850519
2021-04-19,AMZN,1435.1765,1437.5881,1264.8785,1270.1064,30630893
2021-04-19,BRK-B,305.6582,306.1452,303.3246,304.1369,74628085
2021-04-19,GOOGL,2412.5046,2512.0078,2355.7909,2382.18,50881252
2021-04-19,HD,308.3075,308.4909,305.0143,306.6197,55834220
2021-04-19,JNJ,169.8389,170.2493,168.5975,169.8219,9563495
2021-04-19,JPM,206.7908,215.9113,205.3069,214.433,20251843
2021-04-19,MA,383.1642,384.4743,376.9317,380.6213,19052704
2021-04-19,META,434.6453,445.6219,431.2642,441.5183,21505912
2021-04-19,MSFT,200.4275,202.4034,199.8459,201.3379,112341056
2021-04-19,NVDA,203.6034,209.1202,200.8952,206.8634,66520548
2021-04-19,PG,159.55,161.2586,158.4506,159.6817,79849854
2021-04-19,UNH,602.9456,612.6271,601.9448,609.0664,17938333
2021-04-19,V,248.9488,249.3314,248.0887,249.1136,41421720
2021-04-19,XOM,44.3776,44.7656,41.765,43.0057,31807499
2021-04-26,AAPL,180.6664,182.7902,177.0937,178.4583,13318016
2021-04-26,AMZN,1241.5996,1320.9639,1231.1257,1308.8853,22054143
2021-04-26,BRK-B,302.841,303.1683,289.6562,291.5019,77858011
2021-04-26,GOOGL,2404.9103,2410.7525,2367.3031,2389.8602,97384911
2021-04-26,HD,305.3731,306.2571,297.0577,298.5592,39123331
2021-04-26,JNJ,170.2502,170.457,165.8726,166.2802,11572745
2021-04-26,JPM,213.3082,218.3465,210.8587,217.2477,38111086
2021-04-26,MA,380.648,382.2309,369.486,370.599,26288884
2021-04-26,META,440.0163,454.8465,435.4627,452.2857,28083252
2021-04-26,MSFT,198.3387,205.2773,193.2457,204.3999,60148827
2021-04-26,NVDA,205.7951,218.3119,204.785,215.1281,75376755
2021-04-26,PG,160.1896,163.5765,160.0178,161.9729,79246654
2021-04-26,UNH,602.7863,617.6127,601.601,613.038,10003236
2021-04-26,V,249.4917,259.3853,248.5493,256.9251,101595028
2021-04-26,XOM,43.0905,46.2692,42.8028,46.2368,42670570
2021-05-03,AAPL,178.9881,179.3247,162.2541,162.4663,21605214
2021-05-03,AMZN,1309.7465,1386.0591,1295.2764,1350.298,27155177
2021-05-03,BRK-B,291.1905,293.3009,286.9317,287.7982,43687216
2021-05-03,GOOGL,2380.4793,2528.909,2317.1898,2518.8054,89258567
2021-05-03,HD,295.7143,298.5496,293.7629,295.3545,73442019
2021-05-03,JNJ,166.404,173.7081,165.1927,172.6203,18348095
2021-05-03,JPM,217.1089,222.5726,209.4284,209.8643,38410940
2021-05-03,MA,371.2202,383.1317,370.193,374.7962,30622467
2021-05-03,META,456.4242,461.249,442.6475,454.7103,17570197
2021-05-03,MSFT,205.7238,206.103,203.6411,204.5715,41678237
2021-05-03,NVDA,215.1523,224.8497,212.8187,222.6688,40487544
2021-05-03,PG,160.2456,165.4991,160.1761,164.2361,79154653
2021-05-03,UNH,613.5814,620.1129,594.7823,595.5806,16283280
2021-05-03,V,253.7384,268.2089,251.4381,266.9423,63408615
2021-05-03,XOM,46.1019,48.194,45.3992,48.0091,46258595
2021-05-10,AAPL,161.9885,172.4788,161.8934,171.0043,24364386
2021-05-10,AMZN,1366.0504,1366.3376,1292.9441,1315.8291,24839317
2021-05-10,BRK-B,287.1098,298.789,285.8637,298.5401,73967900
2021-05-10,GOOGL,2522.0615,2622.9028,2293.8501,2336.9155,78438598
2021-05-10,HD,300.5163,314.1509,295.2828,312.7152,38371809
2021-05-10,JNJ,172.8002,175.0428,171.5988,173.4363,13061259
2021-05-10,JPM,209.9947,225.2324,209.7268,220.4059,40550822
2021-05-10,MA,374.4528,374.695,357.9732,358.443,29718649
2021-05-10,META,454.9458,465.8389,441.4325,441.618,33929095
2021-05-10,MSFT,206.4863,208.3082,198.4698,201.032,107853033
2021-05-10,NVDA,220.4528,226.6827,216.0796,217.5882,66475638
2021-05-10,PG,164.2647,170.1722,163.6184,170.1525,109155867
2021-05-10,UNH,599.5432,604.9406,576.5694,600.2666,19103745
2021-05-10,V,269.2928,273.5287,263.3438,267.3184,76464123
2021-05-10,XOM,48.1628,49.1974,45.9717,46.7246,62771353
2021-05-17,AAPL,169.5638,170.5235,165.1043,167.2286,26691918
2021-05-17,AMZN,1326.2906,1404.6862,1301.8244,1346.431,22138237
2021-05-17,BRK-B,298.8605,303.0424,297.1981,302.679,56189128
2021-05-17,GOOGL,2316.7995,2525.6877,2316.704,2514.0847,54031465
2021-05-17,HD,310.3533,319.247,305.7816,317.5835,36376657
2021-05-17,JNJ,171.9903,174.5442,169.7256,170.041,23310900
2021-05-17,JPM,220.7827,222.1858,216.4714,217.601,20560118
2021-05-17,MA,358.2111,361.0096,356.0145,359.855,22194703
2021-05-17,META,452.6758,455.394,430.3113,455.3827,20010340
2021-05-17,MSFT,202.0269,202.2701,192.8271,194.5785,59280423
2021-05-17,NVDA,224.7638,226.2416,183.3965,192.2424,52998061
2021-05-17,PG,171.497,172.1218,168.711,169.8262,101326615
2021-05-17,UNH,599.6962,601.7674,574.4583,582.4899,13928796
2021-05-17,V,267.2237,267.7612,262.1173,264.6471,74119499
2021-05-17,XOM,46.6568,47.334,45.6627,46.258,31767159
2021-05-24,AAPL,166.5431,167.0622,158.2845,158.4208,21811823
2021-05-24,AMZN,1354.6459,1381.9337,1341.3033,1376.9671,22031593
2021-05-24,BRK-B,304.0845,308.8085,300.7549,306.589,65115003
2021-05-24,GOOGL,2485.606,2489.5739,2430.5311,2443.5223,87533040
2021-05-24,HD,314.5422,330.4424,309.5381,327.8814,34874552
2021-05-24,JNJ,170.3855,176.9306,169.7565,176.7144,15246799
2021-05-24,JPM,219.7264,222.0991,215.2005,220.5435,43595455
2021-05-24,MA,360.7999,366.0405,359.3767,363.6554,23535811
2021-05-24,META,465.4334,515.3042,456.9041,504.9588,26970104
2021-05-24,MSFT,192.7477,194.1316,187.251,191.1462,100738383
2021-05-24,NVDA,196.2633,201.827,189.9649,199.3444,107284333
2021-05-24,PG,169.3499,172.7794,168.8478,171.7964,81223399
2021-05-24,UNH,581.0895,599.3363,578.3362,596.6376,12315546
2021-05-24,V,264.1947,264.5248,262.0229,264.4313,44411054
2021-05-24,XOM,46.386,46.8481,44.7579,45.0743,29589689
2021-05-31,AAPL,158.062,165.5322,157.3308,164.2895,23155298
2021-05-31,AMZN,1367.965,1560.4637,1353.5643,1550.2727,52653107
2021-05-31,BRK-B,305.5235,310.9308,301.2773,310.0613,53345824
2021-05-31,GOOGL,2451.576,2478.398,2272.1365,2281.7851,49628366
2021-05-31,HD,331.3296,333.8248,324.5722,329.3698,77883978
2021-05-31,JNJ,176.7372,177.1563,170.6528,172.0905,12255978
2021-05-31,JPM,220.0409,225.9928,215.8258,224.8413,35502590
2021-05-31,MA,366.6976,379.2733,366.5768,376.4329,12084360
2021-05-31,META,501.0203,518.7267,491.9393,511.7461,26971825
2021-05-31,MSFT,189.4035,195.1829,189.0904,192.0639,62874116
2021-05-31,NVDA,198.8579,204.3961,197.459,202.2357,55410402
2021-05-31,PG,171.8501,172.059,169.979,170.3466,91880570
2021-05-31,UNH,596.154,631.4571,594.9211,616.6103,17549312
2021-05-31,V,265.1804,272.4433,263.3473,270.4416,105395853
2021-05-31,XOM,44.214,47.2071,43.965,46.2162,35886416
2021-06-07,AAPL,164.7748,167.7351,162.4854,163.2466,19439437
2021-06-07,AMZN,1555.9739,1568.7091,1300.7843,1343.947,38923410
2021-06-07,BRK-B,310.7312,315.5501,310.6415,314.0111,77413069
2021-06-07,GOOGL,2306.0799,2327.3838,2166.5031,2186.7267,94073391
2021-06-07,HD,332.7542,334.8711,327.753,330.5302,63451537
2021-06-07,JNJ,170.561,175.5597,170.5417,173.3836,9663277
2021-06-07,JPM,226.3209,227.7404,224.1617,224.3325,44854906
2021-06-07,MA,374.0281,374.2041,365.9632,366.9757,27262171
2021-06-07,META,510.0714,526.9075,502.3079,520.1158,15378459
2021-06-07,MSFT,191.8459,196.4995,190.7679,193.044,108377611
2021-06-07,NVDA,198.8007,232.0072,193.3076,227.2021,45131436
2021-06-07,PG,170.6974,173.4263,170.0964,173.1675,75031153
2021-06-07,UNH,616.9104,620.5291,587.4756,592.0866,21825958
2021-06-07,V,271.5943,279.2361,269.7218,277.7391,50436675
2021-06-07,XOM,46.3289,47.2494,42.5264,43.7179,21235201
2021-06-14,AAPL,164.8457,171.1303,164.529,170.1746,16302076
2021-06-14,AMZN,1350.4981,1433.4292,1332.3255,1429.505,53925243
2021-06-14,BRK-B,312.5924,323.1568,310.7505,321.7933,69433560
2021-06-14,GOOGL,2200.4872,2225.6779,2158.9189,2211.4701,94177353
2021-06-14,HD,329.3722,331.3366,318.8182,324.6735,44770488
2021-06-14,JNJ,171.8634,176.2511,171.7857,175.6462,22400961
2021-06-14,JPM,222.1715,223.8731,216.3538,217.6916,27086430
2021-06-14,MA,365.549,367.6182,364.9008,366.8679,12101440
2021-06-14,META,503.1416,570.4479,488.9401,551.1135,32769175
2021-06-14,MSFT,192.387,192.8502,187.4799,188.9246,50846765
2021-06-14,NVDA,229.3784,246.4122,228.5426,245.3442,42592785
2021-06-14,PG,172.6141,172.7264,170.0844,171.204,55820544
2021-06-14,UNH,596.3895,600.9049,594.8761,598.941,15049447
2021-06-14,V,278.2981,278.3044,265.595,266.2844,102192937
2021-06-14,XOM,44.0082,44.8151,41.4693,41.7878,33483203
2021-06-21,AAPL,170.2274,183.4551,168.8635,183.2365,16732493
2021-06-21,AMZN,1424.8266,1476.5851,1364.5905,1465.3567,39731796
2021-06-21,BRK-B,321.5832,325.0008,314.4312,320.6848,68718833
2021-06-21,GOOGL,2216.5781,2226.2666,2116.5074,2164.7474,50358048
2021-06-21,HD,321.1105,333.2824,317.023,331.3731,71871134
2021-06-21,JNJ,176.4535,177.1683,171.9382,172.604,13828653
2021-06-21,JPM,219.0617,219.2128,199.5678,202.0612,33396428
2021-06-21,MA,361.9801,379.0348,361.591,379.0209,31964553
2021-06-21,META,555.4939,555.6361,527.0905,528.7148,35723194
2021-06-21,MSFT,188.7529,190.7385,186.6916,187.8239,52092149
2021-06-21,NVDA,247.0507,256.935,242.0388,256.4654,71441912
2021-06-21,PG,170.5237,175.8019,169.9529,174.2934,96185055
2021-06-21,UNH,595.5673,600.8134,579.2684,594.0046,11165217
2021-06-21,V,265.1661,268.5026,259.7161,261.6988,54273835
2021-06-21,XOM,42.0226,44.8433,41.8563,44.1955,23917806
2021-06-28,AAPL,183.7352,188.0267,179.5152,185.7895,19624974
2021-06-28,AMZN,1478.2229,1496.8807,1433.0075,1496.6557,25281231
2021-06-28,BRK-B,321.5602,333.1143,319.197,328.7231,45152541
2021-06-28,GOOGL,2151.8039,2191.4928,2050.7423,2185.2511,71091721
2021-06-28,HD,329.4415,361.9353,325.3437,356.5415,77326882
2021-06-28,JNJ,172.5963,175.1142,172.1875,174.2439,11130927
2021-06-28,JPM,202.84,204.039,199.6965,202.0605,44735834
2021-06-28,MA,379.005,380.6048,366.7974,372.3177,23120874
2021-06-28,META,531.6465,544.4171,518.0479,535.9057,15210810
2021-06-28,MSFT,186.9831,200.1899,186.4034,196.6007,50820355
2021-06-28,NVDA,260.26,295.3516,255.8706,283.7409,56485358
2021-06-28,PG,174.6552,175.6763,171.9075,173.0063,88982615
2021-06-28,UNH,597.0768,597.4728,564.6853,570.2353,14436718
2021-06-28,V,262.37,279.7595,261.6789,278.2382,67589336
2021-06-28,XOM,44.1538,45.9897,43.8757,45.9734,35298594
2021-07-05,AAPL,185.5832,187.8533,176.672,177.9145,19339188
2021-07-05,AMZN,1499.3203,1525.5634,1315.8082,1336.9251,28688444
2021-07-05,BRK-B,329.1754,329.4672,320.7745,321.3101,69651143
2021-07-05,GOOGL,2189.6066,2391.3659,2185.0165,2360.4334,90397020
2021-07-05,HD,354.7902,373.3993,354.0527,372.3374,60382703
2021-07-05,JNJ,173.7484,181.6833,173.6511,181.5837,20013299
2021-07-05,JPM,202.4953,210.5971,200.8853,209.2902,39206286
2021-07-05,MA,371.8378,374.2856,369.187,372.0035,18728954
2021-07-05,META,534.5472,576.9881,519.8987,558.8812,27531754
2021-07-05,MSFT,196.7112,200.4378,194.3778,199.7458,106144006
2021-07-05,NVDA,284.5854,300.0263,282.2213,299.7299,57250531
2021-07-05,PG,172.6335,172.8618,163.0983,163.4399,49769350
2021-07-05,UNH,567.9762,587.3713,561.8476,585.2559,21813432
2021-07-05,V,276.66,286.9634,271.9572,284.8096,85127839
2021-07-05,XOM,46.207,47.0963,44.143,44.7101,28593941
2021-07-12,AAPL,177.4481,181.0084,175.76,180.4945,23215730
2021-07-12,AMZN,1333.9968,1356.0343,1306.5788,1355.1822,21194594
